鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
信義區,房地(土地+建物),基隆市信義區義六路34巷31~60號,26.0,住,,,10304,土地1建物1車位0,一層,004,公寓(5樓含以下無電梯),住家用,加強磚造,0570216,61.26,2,2,2,有,無,3500000,57134,,0.0,0
中正區,房地(土地+建物),基隆市中正區武昌街104巷1~30號,50.0,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1020321,115.07,3,2,3,有,無,3300000,28678,,0.0,0
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,48.05,住,,,10304,土地1建物1車位2,十九層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,333.06,4,2,3,有,有,24760000,78023,坡道平面,49.04,2600000
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,38.8,住,,,10304,土地1建物1車位2,四層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,274.62,4,2,2,有,有,17900000,69155,坡道平面,49.04,2300000
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,37.91,住,,,10304,土地1建物1車位1,二十三層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,247.01,4,2,2,有,有,19810000,82974,坡道平面,24.52,1350000
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,57.31,住,,,10304,土地1建物1車位2,十九層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,384.84000000000003,4,2,4,有,有,28900000,78023,坡道平面,49.04,2700000
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,57.75,住,,,10304,土地1建物1車位3,八層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,411.41999999999996,4,2,4,有,有,29200000,74735,坡道平面,73.56,3950000
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,57.31,住,,,10304,土地1建物1車位2,十五層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,385.66,4,2,3,有,有,28420000,76407,坡道平面,49.04,2700000
中正區,建物,基隆市中正區中正路181~210號,0.0,,,,10303,土地0建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750828,47.16,1,2,1,有,無,1000000,21204,,0.0,0
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,44.09,住,,,10304,土地1建物1車位2,十八層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,306.4,4,2,3,有,有,23500000,81209,坡道平面,49.04,2600000
暖暖區,房地(土地+建物)+車位,基隆市暖暖區過港路10巷151~180號,16.36,住,,,10304,土地2建物1車位1,四層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850319,88.28999999999999,4,2,1,有,有,2900000,32846,坡道平面,0.0,0
七堵區,土地,友蚋段樟空湖小段1~30地號,1155.0,,山坡地保育區,農牧用地,10304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1558,,0.0,0
