鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街31~60號,20.08,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,82.05,1,1,1,有,無,1600000,19500,,0.0,0
頭份鎮,土地,民生段1~30地號,1025.32,工,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41870000,40836,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街31~60號,24.0,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,一層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,98.06,3,2,2,有,無,1860000,18968,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街1~30號,23.39,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,95.55,3,2,2,有,無,1810000,18943,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街31~60號,23.39,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,98.06,3,2,2,有,無,2000000,20396,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街11巷1~30號,28.07,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,105.06,3,2,2,有,無,1960000,18656,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街11巷1~30號,28.07,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,60.05,3,2,2,有,無,1950000,32473,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮信義里9鄰和平路31~60號,23.4,住,,,10304,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700116,116.68,3,2,3,有,無,1200000,10285,,0.0,0
頭份鎮,車位,苗栗縣頭份鎮上興里12鄰永昌街11巷1~30號,0.0,,,,10304,土地0建物0車位1,,,其他,,,,13.39,0,0,0,有,無,250000,,坡道平面,13.38,250000
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街31~60號,20.93,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,98.92,3,2,2,有,無,1710000,17287,,0.0,0
頭份鎮,車位,苗栗縣頭份鎮上興里12鄰永昌街1~30號,0.0,,,,10304,土地0建物0車位1,,,其他,,,,13.56,0,0,0,有,無,250000,,坡道平面,13.55,250000
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街11巷1~30號,24.11,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,103.60000000000001,3,2,2,有,無,1700000,16409,,0.0,0
頭份鎮,車位,苗栗縣頭份鎮上興里12鄰永昌街11巷1~30號,0.0,,,,10304,土地0建物0車位1,,,其他,,,,13.39,0,0,0,有,無,280000,,坡道平面,13.38,280000
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街9巷1~30號,18.18,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,68.0,3,1,1,有,無,1300000,19118,,0.0,0
