鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
長治鄉,房地(土地+建物),屏東縣長治鄉香潭路91~120號,22.62,住,,,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0831116,112.19,3,2,2,有,有,1750000,15599,,0.0,0
fa72埔鄉,土地,新高段241~270地號,2512.55,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,1114,,0.0,0
高樹鄉,土地,豐源段1~30地號,2432.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,699,,0.0,0
屏東巿,土地,民和段391~420地號,11.0,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,332750,30250,,0.0,0
屏東巿,土地,民和段391~420地號,6.0,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,181500,30250,,0.0,0
屏東巿,土地,玉成段841~870地號,361.92,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2062972,5700,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿清寧街106巷1~30號,165.0,住,,,10302,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030219,229.61,6,2,4,有,無,12000000,52263,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿廣勝路391巷1~30號,134.77,住,,,10304,土地4建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020723,213.64,5,2,5,有,無,9650000,45169,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿廣東路1~30號,103.0,住,,,10301,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,1011120,202.76,5,1,6,有,無,22000000,108503,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿廣東路1~30號,110.0,住,,,10302,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,1011120,202.76,5,1,6,有,無,25000000,123298,,0.0,0
萬丹鄉,土地,新林段571~600地號,3266.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15152600,4639,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿高原街61~90號,90.59,住,,,10304,土地3建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1021227,165.59,4,2,3,有,無,6280000,37925,,0.0,0
竹田鄉,土地,過溝段511~540地號,1505.63,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2830000,1880,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮長榮街52巷1~30號,152.19,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0640109,85.8,2,1,2,有,無,2000000,23310,,0.0,0
竹田鄉,土地,過溝段151~180地號,1199.85,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1667,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮華安街1~30號,19.77,住,,,10304,土地1建物1車位0,九層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,139.35000000000002,3,1,2,有,有,1780000,12774,,0.0,0
里港鄉,房地(土地+建物),屏東縣里港鄉忠孝路43巷1~30號,77.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830111,147.48,4,2,3,有,無,1500000,10171,,0.0,0
里港鄉,土地,定國段31~60地號,3445.54,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7100000,2061,,0.0,0
fa72埔鄉,土地,上洛陽段91~120地號,587.4,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1021,,0.0,0
南州鄉,土地,七塊段1471~1500地號,3634.55,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7850000,2160,,0.0,0
崁頂鄉,土地,港東段271~300地號,595.36,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,375077,630,,0.0,0
東港鎮,土地,船頭段1~30地號,11650.9,工,,,10304,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52865910,4537,,0.0,0
東港鎮,房地(土地+建物),屏東縣東港鎮明禮路301~330號,149.85,住,,,10304,土地1建物1車位0,全,004,透天厝,住宅,鋼筋混凝土構造,1020910,320.22,5,2,5,有,無,19000000,59334,,0.0,0
滿州鄉,土地,�b�穨繻q91~120地號,6503.0,,國家公園區,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,584,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿廣東路961~990號,8.38,住,,,10305,土地1建物1車位0,四層,015,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821204,55.67,2,1,1,有,無,800000,14370,,0.0,0
枋寮鄉,土地,新開村段1111~1140地號,3010.86,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2551488,847,,0.0,0
枋寮鄉,土地,新開村段1111~1140地號,3652.01,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3094830,847,,0.0,0
枋寮鄉,土地,新開村段1111~1140地號,2518.86,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2133900,847,,0.0,0
枋寮鄉,土地,新開村段1111~1140地號,2567.89,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2175800,847,,0.0,0
