鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中寮鄉,房地(土地+建物),南投縣中寮鄉永嘉新村23巷1弄1~30號,112.51,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830930,146.7,4,2,3,有,無,2300000,15678,,0.0,0
南投市,房地(土地+建物),南投縣南投巿文林路87巷1~30號,123.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0790602,135.26,3,2,2,有,無,5300000,39184,,0.0,0
南投市,土地,光明段31~60地號,3169.9,其他,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2218500,700,,0.0,0
南投市,土地,光明段31~60地號,1302.34,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,911500,700,,0.0,0
中寮鄉,土地,爽文段1141~1170地號,12276.29,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2520000,205,,0.0,0
南投市,土地,樟普寮段91~120地號,509.9,,山坡地保育區,農牧用地,10305,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,981,,0.0,0
名間鄉,土地,虎子坑段91~120地號,2500.57,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,3199,,0.0,0
名間鄉,土地,名水段691~720地號,2957.11,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,3145,,0.0,0
南投市,土地,茄苳腳段541~570地號,825.5,其他,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,6057,,0.0,0
中寮鄉,土地,爽文段1141~1170地號,610.03,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,787,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮民生三街14巷31~60號,18.33,住,,,10304,土地0建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800831,93.84,2,2,1,有,有,1100000,11722,,0.0,0
名間鄉,房地(土地+建物),南投縣名間鄉彰南路1~30號,13.31,住,,,10304,土地1建物1車位0,十一層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821001,101.52000000000001,2,2,2,有,無,1180000,11623,,0.0,0
中寮鄉,土地,爽文段241~270地號,2500.18,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,480,,0.0,0
南投市,房地(土地+建物),南投縣南投巿南崗一路135巷61~90號,79.33,住,,,10304,土地3建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0720804,98.2,5,3,2,有,無,2550000,25967,,0.0,0
南投市,土地,大崗段31~60地號,249.0,,工業區,丁種建築用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,18876,,0.0,0
名間鄉,土地,北松嶺段121~150地號,1361.04,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,1653,,0.0,0
南投市,土地,南勢段691~720地號,1521.57,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,3155,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮碧興路一段571~600號,910.0,,特定農業區,農牧用地,10303,土地1建物1車位0,一層,001,農舍,農舍,見其他登記事項,1010723,8.0,0,0,0,無,無,10735500,,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮青田四街31~60號,93.89,住,,,10305,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0730113,100.62,4,2,2,有,無,3500000,34784,,0.0,0
草屯鎮,土地,雙冬段雙冬小段1261~1290地號,2517.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,318,,0.0,0
草屯鎮,土地,雙冬段雙冬小段1261~1290地號,2518.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,318,,0.0,0
埔里鎮,土地,北環段631~660地號,414.31,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6904536,16665,,0.0,0
埔里鎮,土地,北環段631~660地號,893.8,住,,,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14895464,16665,,0.0,0
竹山鎮,房地(土地+建物),南投縣竹山鎮雲林新村一路121~150號,73.69,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0680926,89.76,3,2,2,有,無,960000,10695,,0.0,0
竹山鎮,土地,福興段61~90地號,2296.26,,山坡地保育區,農牧用地,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,348,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮信義路902巷1~30號,22.84,住,,,10304,土地1建物1車位0,三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830813,123.89999999999999,3,2,2,有,有,2880000,23245,,0.0,0
國姓鄉,土地,北山坑段31~60地號,4230.0,,特定農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6880000,1626,,0.0,0
埔里鎮,土地,小埔社段181~210地號,3120.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,513,,0.0,0
水里鄉,土地,北埔段31~60地號,206.11,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,19407,,0.0,0
水里鄉,土地,頂崁段1~30地號,1062.03,,山坡地保育區,林業用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,153000,144,,0.0,0
南投市,土地,茄苳腳段301~330地號,331.0,,特定農業區,甲種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,8761,,0.0,0
南投市,土地,茄苳腳段301~330地號,326.0,,特定農業區,甲種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2842000,8718,,0.0,0
草屯鎮,土地,北投埔段1111~1140地號,2101.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18748000,8923,,0.0,0
南投市,房地(土地+建物),南投縣南投巿中山街31~60號,8.69,商,,,10304,土地1建物1車位0,四層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850410,45.13,1,1,1,有,有,800000,17727,,0.0,0
名間鄉,土地,新民段1561~1590地號,1225.3,,特定農業區,甲種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110886,907,,0.0,0
中寮鄉,土地,先驅段1681~1710地號,4670.0,,山坡地保育區,農牧用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,64,,0.0,0
竹山鎮,土地,菩提段91~120地號,643.75,商,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12657700,19662,,0.0,0
竹山鎮,土地,菩提段91~120地號,386.25,商,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8170000,21152,,0.0,0
竹山鎮,土地,社崇段391~420地號,123.85,,特定農業區,甲種建築用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,1211,,0.0,0
竹山鎮,土地,福興段181~210地號,1754.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1083,,0.0,0
埔里鎮,土地,八股段451~480地號,2494.84,,特定農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7546000,3025,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮枇杷二巷1~30號,83.35,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,001,透天厝,住家用,磚造,0640630,54.6,3,2,1,有,無,900000,16484,,0.0,0
國姓鄉,土地,北山坑段301~330地號,386.0,,山坡地保育區,丙種建築用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,730000,1891,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮九成街91~120號,79.57,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0690502,126.76,3,2,2,有,無,402424,3175,,0.0,0
埔里鎮,土地,史港坑段31~60地號,183.38,,鄉村區,乙種建築用地,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,7907,,0.0,0
國姓鄉,房地(土地+建物),南投縣埔里鎮國姓路151~180號,8662.0,,山坡地保育區,丁種建築用地,10304,土地1建物1車位0,一層,001,工廠,見其他登記事項,見其他登記事項,0651118,691.46,0,0,0,無,無,5210000,,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮鐵山三巷31~60號,94.84,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,加強磚造,0840601,142.1,4,2,2,有,無,4300000,30260,,0.0,0
竹山鎮,房地(土地+建物),南投縣竹山鎮中山里頂林路1~30號,48.0,商,,,10305,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0750130,91.36,5,2,3,有,無,4000000,43783,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮梅村一路1~30號,113.69,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830801,129.0,5,2,3,有,無,4300000,33333,,0.0,0
埔里鎮,土地,小埔社段181~210地號,8515.0,,山坡地保育區,林業用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,141,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路三段241~270號,13.91,住,,,10304,土地1建物1車位0,二層,012,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831231,79.22,3,2,2,有,有,2000000,25246,,0.0,0
竹山鎮,土地,德興段901~930地號,5952.36,,山坡地保育區,林業用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,101,,0.0,0
鹿谷鄉,土地,鹿彰段61~90地號,180.02,其他,,,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1686300,9367,,0.0,0
竹山鎮,土地,延和段451~480地號,140.47,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5099000,36300,,0.0,0
竹山鎮,土地,筍子林段筍子林小段421~450地號,48699.0,,山坡地保育區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14100000,290,,0.0,0
竹山鎮,土地,延正段571~600地號,1071.1,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2334,,0.0,0
竹山鎮,土地,山坪頂段151~180地號,1011.0,,山坡地保育區,林業用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75000,74,,0.0,0
草屯鎮,土地,新光段2161~2190地號,6790.0,,特定農業區,甲種建築用地,10208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110914650,16335,,0.0,0
埔里鎮,土地,牛眠段1231~1260地號,462.24,,特定農業區,農牧用地,10211,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4890000,10579,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路培英巷2弄1~30號,97.47,,特定農業區,甲種建築用地,10304,土地3建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020902,187.23,4,2,5,有,有,7800000,41660,,0.0,0
草屯鎮,土地,新光段1771~1800地號,560.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4060000,7250,,0.0,0
草屯鎮,土地,平東段601~630地號,1606.64,,風景區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,2552,,0.0,0
草屯鎮,土地,新興段181~210地號,100.67,,鄉村區,乙種建築用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,13907,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮新富二街121~150號,127.4,住,,,10304,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020626,283.54,5,2,5,有,無,23000000,81117,,0.0,0
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮虎山路421~450號,25.21,住,,,10304,土地1建物1車位0,八層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850312,133.87,3,2,2,有,有,3000000,22410,坡道機械,0.0,0
中寮鄉,土地,中寮段781~810地號,666.67,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,150,,0.0,0
南投市,房地(土地+建物),南投縣南投巿民族路31~60號,86.0,住,,,10304,土地2建物1車位0,四層，騎樓，一層，二層，三層,004,店面(店鋪),住商用,鋼筋混凝土加強磚造,0680322,232.7,6,2,3,有,無,8000000,34379,,0.0,0
南投市,土地,福興段1201~1230地號,818.95,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,9158,,0.0,0
南投市,房地(土地+建物),南投縣南投巿力行二街18巷1~30號,81.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0940607,215.81,4,1,4,有,無,8130000,37672,,0.0,0
南投市,土地,新�帕q211~240地號,233.29,其他,,,10208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2117106,9075,,0.0,0
名間鄉,土地,吳厝段181~210地號,3.96,,特定農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,151515,,0.0,0
南投市,土地,光榮段331~360地號,178.99,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,25141,,0.0,0
名間鄉,土地,同源段661~690地號,93.8,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,4797,,0.0,0
南投市,房地(土地+建物),南投縣南投巿漳興里祖祠路80巷1~30號,116.43,住,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030122,169.81,4,2,4,有,無,6000000,35334,,0.0,0
南投市,房地(土地+建物),南投縣南投巿漳興里祖祠路80巷1~30號,107.9,住,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030122,156.87,4,2,4,有,無,6300000,40161,,0.0,0
南投市,房地(土地+建物),南投縣南投巿漳興里祖祠路80巷1~30號,165.29,住,,,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030122,195.32,3,3,3,有,無,8300000,42494,,0.0,0
南投市,土地,福助段331~360地號,5852.04,,山坡地保育區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,427,,0.0,0
南投市,房地(土地+建物),南投縣南投巿南營路605巷1~30號,86.12,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0801205,150.61,5,2,3,有,無,5500000,36518,,0.0,0
南投市,土地,牛運堀段511~540地號,2701.26,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,86658681,32081,,0.0,0
名間鄉,土地,小崎段181~210地號,659.74,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,1789,,0.0,0
名間鄉,土地,名山段781~810地號,1201.94,其他,,,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2080,,0.0,0
南投市,房地(土地+建物),南投縣南投巿光明南路60巷31~60號,133.92,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0771029,118.12,4,2,3,有,無,9000000,76194,,0.0,0
南投市,土地,新�帕q931~960地號,471.56,,一般農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3054658,6478,,0.0,0
南投市,土地,新�帕q931~960地號,2256.16,其他,,,10302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,6427,,0.0,0
南投市,土地,包尾段541~570地號,217.83,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,10559,,0.0,0
名間鄉,土地,新赤水段1651~1680地號,398.59,,鄉村區,乙種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4035000,10123,,0.0,0
中寮鄉,土地,後寮段1621~1650地號,647.8,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64780,100,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路753巷1~30號,99.49,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0911125,231.19,4,2,2,有,無,8350000,36117,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮新豐里稻香路31~60號,146.19,,鄉村區,乙種建築用地,10305,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1030110,201.46,4,3,5,有,無,8200000,40703,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮墩煌路一段168巷31~60號,1257.0,,特定農業區,農牧用地,10304,土地1建物1車位0,一層，二層,002,農舍,農舍,見其他登記事項,0970915,202.69,5,3,5,有,無,18000000,,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮二坪巷36弄31~60號,769.0,,山坡地保育區,丙種建築用地,10305,土地3建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0850527,331.39,12,4,4,有,無,12800000,38625,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮信義街121~150號,27.81,住,,,10305,土地1建物1車位0,七層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880212,196.19,3,2,2,有,無,5400000,27524,,0.0,0
草屯鎮,房地(土地+建物),南投縣草屯鎮新豐里防汎路1~30號,362.22,,鄉村區,乙種建築用地,10304,土地6建物1車位0,全,002,透天厝,住家用,加強磚造,0630315,123.04,4,2,2,有,無,5500000,44701,,0.0,0
草屯鎮,土地,復興段481~510地號,96.09,,鄉村區,乙種建築用地,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,512650,5335,,0.0,0
竹山鎮,土地,福興段181~210地號,7993.0,,山坡地保育區,農牧用地,10305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,256,,0.0,0
竹山鎮,房地(土地+建物),南投縣竹山鎮延和巷1~30號,187.32,住,,,10305,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020507,211.0,4,1,4,有,無,8500000,40284,,0.0,0
埔里鎮,土地,埔里段北門小段301~330地號,73.0,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,47945,,0.0,0
埔里鎮,土地,虎子山段661~690地號,762.12,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10373850,13612,,0.0,0
埔里鎮,土地,桃米坑段211~240地號,8369.0,,山坡地保育區,農牧用地,10210,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7850000,938,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮忠孝三路1~30號,94.47,住,,,10304,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0630608,188.54,3,1,2,有,無,5700000,30232,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮長春路1~30號,175.5,住,,,10305,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0630412,108.3,4,2,2,有,無,5000000,46168,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮大成三巷1~30號,71.1,,鄉村區,乙種建築用地,10304,土地3建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0591201,70.4,4,2,2,有,無,2450000,34801,,0.0,0
埔里鎮,土地,八德段211~240地號,33.77,其他,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,14806,,0.0,0
埔里鎮,土地,珠格段1051~1080地號,640.85,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,969250,1512,,0.0,0
埔里鎮,土地,桃米坑段1~30地號,7492.0,,山坡地保育區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,1068,,0.0,0
埔里鎮,土地,福興段1831~1860地號,152.0,,特定農業區,甲種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220000,14605,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮德一街1~30號,145.78,住,,,10304,土地2建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1000125,208.71,3,2,3,有,無,12780000,61233,,0.0,0
埔里鎮,房地(土地+建物),南投縣埔里鎮鯉魚路31~60號,26.82,,山坡地保育區,丙種建築用地,10305,土地2建物1車位0,二層,009,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840907,69.91,3,3,1,有,無,1420000,20312,,0.0,0
埔里鎮,土地,大坪頂段481~510地號,309.61,,鄉村區,乙種建築用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,804986,2600,,0.0,0
水里鄉,土地,龜子頭段211~240地號,665.0,,山坡地保育區,丙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2108050,3170,,0.0,0
集集鎮,土地,營子段481~510地號,0.14,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9754,0,,0.0,0
水里鄉,土地,拔社埔段1~30地號,193.4,,山坡地保育區,丙種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000,2172,,0.0,0
草屯鎮,土地,上林段31~60地號,272.04,農,,,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1904280,7000,,0.0,0
草屯鎮,土地,上林段31~60地號,30.94,農,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,252720,8168,,0.0,0
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路559巷1~30號,57.49,住,,,10303,土地1建物1車位1,六層,007,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0930205,184.27,4,1,2,有,有,3800000,20622,坡道平面,0.0,0
